,x,Scipy,Wolfram_appro,Euler,modEuler,RK4,Err_Wolfram,Err_Euler,Err_modEuler,Err_RK4
97,4.874371859296483,5.570727665750048,5.570737243747944,5.58443119435045,5.538313428286524,5.5389362839926015,0.0009577997896137447,1.3703528600402137,3.2414237463523676,3.1791381757446224
98,4.92462311557789,5.581487863009172,5.581497427549884,5.59546624617448,5.548990316842567,5.549613376117206,0.0009564540712325709,1.3978383165308195,3.2497546166604607,3.1874486891966036
99,4.974874371859297,5.591738140085473,5.591747677129078,5.60598145427385,5.559161243587519,5.559784465829867,0.0009537043604623818,1.4243314188377099,3.25768964979547,3.195367425560658
100,5.025125628140704,5.6014972781380585,5.601506775048966,5.615995764753101,5.568844844612361,5.56946819216746,0.00094969109074583,1.449848661504216,3.265243352569769,3.202908597059828
101,5.075376884422111,5.610783697593256,5.610793150199253,5.625527780828332,5.578059404977464,5.578682843016229,0.0009452605997495311,1.4744083235076033,3.2724292615792017,3.2100854577026716
102,5.125628140703518,5.619615437825252,5.619624862008461,5.634595745902177,5.586822843067036,5.587446339466458,0.0009424183208928127,1.4980308076925297,3.279259475821572,3.216909835879367
103,5.175879396984925,5.6280101693928195,5.628019586518544,5.643217528542399,5.595152696789499,5.59577622201344,0.0009417125724553443,1.5207359149579602,3.2857472603320836,3.2233947379379124
104,5.226130653266332,5.635985189501274,5.635994604250539,5.651410609294593,5.6030661115533436,5.603689638534255,0.0009414749264635702,1.5425419793318795,3.2919077947930475,3.229555096701908
105,5.276381909547739,5.643557373623108,5.643566789788018,5.659192069257068,5.610579829945931,5.611203333967804,0.0009416164910014402,1.5634695633959694,3.297754367717687,3.23540396553037
106,5.326633165829146,5.6507431848765375,5.650752603003531,5.666578580344,5.6177101830410425,5.6183336416238925,0.0009418126993843146,1.5835395467462376,3.3033001835494957,3.2409543252645
107,5.376884422110553,5.657558667622024,5.657568081851958,5.673586397161461,5.6244730832598036,5.625096476045946,0.0009414229933391027,1.6027729539437097,3.3085584362220644,3.2462191576078325
108,5.42713567839196,5.664019435570862,5.664028836653957,5.680231350419876,5.630884018708825,5.631507327351187,0.0009401083095106344,1.621191484901452,3.3135416862037026,3.251210821967465
109,5.477386934673367,5.670140665710326,5.670150045792251,5.686528841805817,5.636958048918995,5.63758125697169,0.0009380081925414174,1.6388176095491147,3.3182616791330943,3.255940873863583
110,5.527638190954774,5.6759371012065705,5.675946452743513,5.6924938402357865,5.642709801908344,5.643332894719695,0.0009351536942148186,1.655673902921606,3.322729929822632,3.2604206486875675
111,5.577889447236181,5.681423043914855,5.681432364368838,5.698140879414731,5.648153472492682,5.64877643710088,0.0009320453982830657,1.6717835499875378,3.326957142217335,3.2646606813975687
112,5.628140703517588,5.686612350657064,5.6866216503865035,5.703484056622449,5.653302821768329,5.653925646799876,0.0009299729439860016,1.6871705965385786,3.330952888873462,3.268670385718764
113,5.678391959798995,5.691518453143464,5.691527743951509,5.708537032651782,5.658171177692135,5.65879385326321,0.0009290808044681853,1.7018579508317977,3.3347275451329317,3.272459988025478
114,5.728643216080402,5.696154360057478,5.696163643267617,5.713313032823471,5.662771436685133,5.663393954305991,0.0009283210139265918,1.7158672765993366,3.3382923372345275,3.27604057514872
115,5.778894472361809,5.700532637331437,5.700541914158963,5.717824849003817,5.66711606618753,5.667738418670035,0.0009276827525717124,1.7292211672379487,3.341657114390717,3.279421866140275
116,5.8291457286432165,5.70466542266481,5.704674693529877,5.722084842552731,5.6712171080943214,5.671839289462681,0.0009270865066746126,1.7419419887921173,3.344831457048869,3.282613320212935
117,5.8793969849246235,5.7085644301596465,5.708573693643376,5.726104948131453,5.675086183002556,5.675708188407334,0.000926348372942698,1.7540517971806224,3.3478247157090912,3.2856241752312165
118,5.9296482412060305,5.712240952939352,5.712250207150673,5.729896678301021,5.678734495203213,5.679356320838653,0.0009254211320808281,1.7655725361668928,3.3506457736138806,3.288463210069903
119,5.9798994974874375,5.715705868912337,5.715715112806135,5.733471128844617,5.6821728383526855,5.682794481377369,0.000924389379886037,1.7765259932280841,3.3533030559651067,3.291138753496714
120,6.030150753768845,5.718969649252265,5.718978881804331,5.736838984748993,5.685411601761031,5.686033060221904,0.0009232552065974176,1.7869335496728311,3.3558047491233367,3.2936589030360786
121,6.080402010050252,5.7220423636832,5.72205158467804,5.740010526782435,5.688460777236436,5.689082049996181,0.000922099483968708,1.7968163099235213,3.35815864467639,3.2960313687018683
122,6.130653266331659,5.724933687297966,5.724942898698529,5.742995638609068,5.691329966427655,5.691951053095419,0.0009211400563202687,1.806195131110222,3.360372087031127,3.298263420254699
123,6.180904522613066,5.7276529121937125,5.727662115721778,5.7458038143816585,5.6940283886086185,5.694649289474058,0.0009203528065881983,1.8150902187946016,3.3624523585094046,3.30036227196544
